,station_name,station_latitude,station_longitude,fsq_id,poi_name,poi_id,poi_category,poi_distance
48,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa7332cf964a520414c20e3,Opus Bar,10032,Night Club,47
49,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa743a8f964a520884c20e3,Jugo Juice,13003,Bar,43
50,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa94599f964a520cc5220e3,Cactus Club Cafe Yaletown,13065,Restaurant,81
51,Yaletown-Roundhouse Station,49.274566,-123.121817,517ccf1de4b0a5232a99e385,Paulies Kitchen,13236,Italian Restaurant,79
52,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa87be5f964a520785120e3,Salsa & Agave Mexican Grill,13303,Mexican Restaurant,72
53,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa834c0f964a5200f5020e3,Bar None,10032,Night Club,76
54,Yaletown-Roundhouse Station,49.274566,-123.121817,4fac04c2e4b0685b5b224d9d,Minami Restaurant,13276,Sushi Restaurant,110
55,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa7fb69f964a5207e4e20e3,Bistro Sakana,13027,Bistro,99
56,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa74bb8f964a520a14c20e3,Rodney's Oyster House,13338,Seafood Restaurant,114
57,Yaletown-Roundhouse Station,49.274566,-123.121817,517b21d7e4b08338c6c6e247,The Distillery Bar + Kitchen,13009,Cocktail Bar,87
58,Yaletown-Roundhouse Station,49.274566,-123.121817,5aa0be6acad1b609c0601f6d,Robba da Matti,13236,Italian Restaurant,98
59,Yaletown-Roundhouse Station,49.274566,-123.121817,4b760075f964a520bb352ee3,Subway,13039,Deli,64
60,Yaletown-Roundhouse Station,49.274566,-123.121817,4aaa02cbf964a520905520e3,Yaletown Brewing Co,13022,Sports Bar,110
61,Yaletown-Roundhouse Station,49.274566,-123.121817,63504c167f41446a631435a5,Grab 'N Go,13289,Korean Restaurant,63
62,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa92e4df964a520525220e3,Sciue Italian Bakery Caffe,13002,Bakery,121
63,Yaletown-Roundhouse Station,49.274566,-123.121817,53a68fe7498ebd730dc87205,The Tavern,13003,Bar,98
64,Yaletown-Roundhouse Station,49.274566,-123.121817,4fa9bfd0e4b0f8dd982168f6,Freshslice Pizza,13064,Pizzeria,68
65,Yaletown-Roundhouse Station,49.274566,-123.121817,5121433ae4b02e58d0821c02,Blackechocoffee,13034,Café,69
66,Yaletown-Roundhouse Station,49.274566,-123.121817,5b5e70d2be7078002c2514dc,Milssam Tacorea,13306,Taco Restaurant,71
67,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa7d1a8f964a520624d20e3,Brix Restaurant & Wine Bar,13025,Wine Bar,133
68,Yaletown-Roundhouse Station,49.274566,-123.121817,5650184c498e340b58909282,Hello Goodbye,10000,Arts and Entertainment,116
69,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa82562f964a520964f20e3,Yaletown Gelato,13046,Ice Cream Parlor,125
70,Yaletown-Roundhouse Station,49.274566,-123.121817,6264b0d4befc6d0886c16255,Mapo Pancake House,13289,Korean Restaurant,78
71,Yaletown-Roundhouse Station,49.274566,-123.121817,4b6b8c2ff964a5202c0f2ce3,Fresh Bowl,13299,Malay Restaurant,126
72,Yaletown-Roundhouse Station,49.274566,-123.121817,58b0e2997ff1e40eb7394fa3,Cha le Tea Merchant Ltd,13036,Tea Room,81
73,Yaletown-Roundhouse Station,49.274566,-123.121817,4aca7261f964a520f8c120e3,Leafy Box,13332,Salad Restaurant,121
74,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa7b956f964a5200b4d20e3,JJ Bean Coffee Roasters - Yaletown,13035,Coffee Shop,143
75,Yaletown-Roundhouse Station,49.274566,-123.121817,54f8c0da498e6123705bc6d8,Living Produce Aisle,17069,Grocery Store / Supermarket,87
76,Yaletown-Roundhouse Station,49.274566,-123.121817,62f7f44dbfb8ca2188c0765c,Faubourg,13034,Café,90
77,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa83730f964a520275020e3,Ki-Isu Japanese Restaurant,13049,Diner,157
78,Yaletown-Roundhouse Station,49.274566,-123.121817,545a9aac498e653625a4f9d3,Taboo Kitchen,13072,Asian Restaurant,110
79,Yaletown-Roundhouse Station,49.274566,-123.121817,558a158b498ecbc9ee873953,Menchies,13044,Frozen Yogurt Shop,149
80,Yaletown-Roundhouse Station,49.274566,-123.121817,5d7adb967749990007e35422,Grand Chinese Restaurant - Yaletown,13137,Dumpling Restaurant,105
81,Yaletown-Roundhouse Station,49.274566,-123.121817,6136bee1f7dde8147fe9861b,Obanhmi,13334,Sandwich Restaurant,105
82,Yaletown-Roundhouse Station,49.274566,-123.121817,4aaa9910f964a520875620e3,Coo Coo Coffee,13034,Café,197
83,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa8265ef964a520a44f20e3,Ganache Patisserie,13002,Bakery,175
84,Yaletown-Roundhouse Station,49.274566,-123.121817,5af8880a838e59002ce2d728,Angus T,13002,Bakery,208
85,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa68888f964a520174a20e3,V at Earls Yaletown,13016,Lounge,153
86,Yaletown-Roundhouse Station,49.274566,-123.121817,546cfab4498e31fa52b38545,Small Victory Bakery,13002,Bakery,219
87,Yaletown-Roundhouse Station,49.274566,-123.121817,62806c675069294af3446f05,The Stock Room,13021,Speakeasy,122
88,Yaletown-Roundhouse Station,49.274566,-123.121817,5192958a498ed7a62fd2bacd,Little Saigon,13379,Vietnamese Restaurant,145
89,Yaletown-Roundhouse Station,49.274566,-123.121817,4aa82447f964a5208d4f20e3,Labatts,13029,Brewery,131
90,Dunsmuir & Beatty,49.279764,-123.110154,4aa8005bf964a520a24e20e3,Chambar,13077,Belgian Restaurant,18
91,Dunsmuir & Beatty,49.279764,-123.110154,571f842a498e10fa3180d4cd,Jam Cafe,13032,"Cafes, Coffee, and Tea Houses",74
92,Dunsmuir & Beatty,49.279764,-123.110154,54541059498ee281f01f31bd,Devil's Elbow Ale & Smoke House,13003,Bar,56
93,Dunsmuir & Beatty,49.279764,-123.110154,524646a411d25e42600a0877,Pizzeria Ludica,13064,Pizzeria,127
94,Dunsmuir & Beatty,49.279764,-123.110154,4aa6bf0df964a520e84a20e3,Fatburger,13031,Burger Joint,104
95,Dunsmuir & Beatty,49.279764,-123.110154,58cc669444587f4e79b47238,PappaRoti,13002,Bakery,112
96,Dunsmuir & Beatty,49.279764,-123.110154,4ffe3895e4b0cd5639ba0668,Costco Snacks,13145,Fast Food Restaurant,149
97,Dunsmuir & Beatty,49.279764,-123.110154,601cdbab8a05452ed3c80e3d,Famoso Neapolitan Pizzeria - Dunsmuir,13064,Pizzeria,110
98,Dunsmuir & Beatty,49.279764,-123.110154,50424a26e4b072dc9648f608,Einstein Wrap House,13144,Falafel Restaurant,200
99,Dunsmuir & Beatty,49.279764,-123.110154,59d6f43ba423620b885aad77,Charisma Cafe & Dessert House,13034,Café,129
100,Dunsmuir & Beatty,49.279764,-123.110154,5da0f1ccef2ddb00070bfa7f,TJ's Spicy Chicken,13055,Fried Chicken Joint,138
101,Dunsmuir & Beatty,49.279764,-123.110154,5047a644e4b0eb12ab776f1b,Sushi Den,13276,Sushi Restaurant,189
102,Dunsmuir & Beatty,49.279764,-123.110154,5046578ae4b03314a3eeb5ef,Yolk's Breakfast,13145,Fast Food Restaurant,238
103,Dunsmuir & Beatty,49.279764,-123.110154,4aa73a30f964a520604c20e3,Shark Club Bar & Grill,10032,Night Club,204
104,Dunsmuir & Beatty,49.279764,-123.110154,4cc6a9ccd43ba143571675f8,Uncle Fatih's Pizza,13064,Pizzeria,189
105,Dunsmuir & Beatty,49.279764,-123.110154,50805cc9e4b05e91334f5fdb,Tsuki Sushi Bar,13276,Sushi Restaurant,220
106,Dunsmuir & Beatty,49.279764,-123.110154,4cc6aa3882388cfa391c7d35,Freshslice Pizza,13064,Pizzeria,194
107,Dunsmuir & Beatty,49.279764,-123.110154,4ac98eacf964a52010c020e3,Studio 538,13016,Lounge,170
108,Dunsmuir & Beatty,49.279764,-123.110154,5384e21c498e4caf7490545b,Taishoken Ramen,13272,Ramen Restaurant,218
109,Dunsmuir & Beatty,49.279764,-123.110154,50eb580cd63e1fd33307452f,Subway,13039,Deli,182
110,Dunsmuir & Beatty,49.279764,-123.110154,52f6b20711d2fdace445bb48,Qieu Cafe Inc,13379,Vietnamese Restaurant,185
111,Dunsmuir & Beatty,49.279764,-123.110154,4d3a1bcc6de7721eff25eb49,Blenz Coffee,13034,Café,185
112,Dunsmuir & Beatty,49.279764,-123.110154,5854dbc0debdf67a4d35459f,The Sportsbar LIVE at Rogers Arena,10000,Arts and Entertainment,193
113,Dunsmuir & Beatty,49.279764,-123.110154,4e1f20e12271ad66e4a5f517,Seiffert Market,13002,Bakery,193
114,Dunsmuir & Beatty,49.279764,-123.110154,4ae3a017f964a520669721e3,Moxie's Classic Grill,13065,Restaurant,205
115,Dunsmuir & Beatty,49.279764,-123.110154,57eec60e498ea5305b8dab80,Mirai Sushi Restaurant,13276,Sushi Restaurant,224
116,Dunsmuir & Beatty,49.279764,-123.110154,4ab78964f964a5200b7a20e3,Starbucks,13035,Coffee Shop,212
117,Dunsmuir & Beatty,49.279764,-123.110154,61f5b03787001436dbdfca59,Wabukuro,13263,Japanese Restaurant,208
118,Dunsmuir & Beatty,49.279764,-123.110154,4dd4689745ddd7035516b924,Crossbar Lounge,13003,Bar,214
119,Dunsmuir & Beatty,49.279764,-123.110154,4d0d84ee257d6dcbeefa9c67,M Bar,13016,Lounge,216
120,Dunsmuir & Beatty,49.279764,-123.110154,4f75fe42e4b03a563ad0e70e,Blue Fugu Japanese Food,13276,Sushi Restaurant,216
121,Dunsmuir & Beatty,49.279764,-123.110154,4efcd9519a520dfd637a0d53,Tim Hortons,13032,"Cafes, Coffee, and Tea Houses",210
122,Dunsmuir & Beatty,49.279764,-123.110154,5f947ed56ada6c437b8ebf1e,Tokyo in April,13263,Japanese Restaurant,221
123,Dunsmuir & Beatty,49.279764,-123.110154,5da662111241020009a0c656,Browns Socialhouse,13068,American Restaurant,225
124,Dunsmuir & Beatty,49.279764,-123.110154,4c6443ced6a320a120a2cf2a,Van Houtte Café,13034,Café,231
125,Dunsmuir & Beatty,49.279764,-123.110154,5b64a1f312c8f0002ce06b32,Kanzo Sushi,13276,Sushi Restaurant,233
126,12th & Yukon (City Hall),49.260599,-123.113504,5e1e5c46568f980008a9fad9,Iden & Quan Ju de Beijing Duck House,13099,Chinese Restaurant,87
127,12th & Yukon (City Hall),49.260599,-123.113504,52ae4f3c11d227ba4f4b055a,Indian Roti Kitchen,13199,Indian Restaurant,216
128,12th & Yukon (City Hall),49.260599,-123.113504,6031681b8f3fbb0da52233f2,Regal Mansion Cusine,13106,Dim Sum Restaurant,143
129,12th & Yukon (City Hall),49.260599,-123.113504,61c9046a080fc2113f359527,The Golden Horn Turkish Bakery & Cafe,13002,Bakery,151
130,12th & Yukon (City Hall),49.260599,-123.113504,4b7205ecf964a520ac6a2de3,A&W Restaurant,13068,American Restaurant,202
131,12th & Yukon (City Hall),49.260599,-123.113504,4c47a56896abd13a8eb47101,New Sun Restaurant,13099,Chinese Restaurant,189
132,12th & Yukon (City Hall),49.260599,-123.113504,5b6c8e6bbd4009002c2b3bcf,Bubble Waffle Cafe,13072,Asian Restaurant,195
133,12th & Yukon (City Hall),49.260599,-123.113504,4aa82865f964a520b34f20e3,Tropika Malaysian & Thai Cuisine 星馬印,13299,Malay Restaurant,229
134,12th & Yukon (City Hall),49.260599,-123.113504,4d34af7a6c7c721ef547c456,Sizzling Wok,13099,Chinese Restaurant,208
135,12th & Yukon (City Hall),49.260599,-123.113504,4be48099910020a134ced114,Cultured Coffee & Tea,13035,Coffee Shop,210
136,12th & Yukon (City Hall),49.260599,-123.113504,62d47a8219f50c000af52313,Five Star Fried Chicken,13055,Fried Chicken Joint,210
137,8th & Ash,49.264215,-123.117772,4b16d55ff964a5201dbe23e3,Ebisu on Broadway,13072,Asian Restaurant,28
138,8th & Ash,49.264215,-123.117772,4c75baefdb52b1f7c5b979dc,Caffe Cittadella,13035,Coffee Shop,74
139,8th & Ash,49.264215,-123.117772,4aa843e0f964a5207f5020e3,Cactus Club Cafe Broadway + Ash,13065,Restaurant,96
140,8th & Ash,49.264215,-123.117772,4aa98676f964a520105420e3,Elysian Coffee Broadway,13035,Coffee Shop,120
141,8th & Ash,49.264215,-123.117772,4f60fc8be4b0a9d090a1f850,Rogue Kitchen & Wetbar,13003,Bar,125
142,8th & Ash,49.264215,-123.117772,50635880e4b0977ecd7e5e09,Sushi Dragon Japanese Restaurant,13099,Chinese Restaurant,127
143,8th & Ash,49.264215,-123.117772,5aecb62e947c050039251eea,Tractor,13332,Salad Restaurant,77
144,8th & Ash,49.264215,-123.117772,4d1d44f916cfb60c4af83d61,Marble Slab Creamery,13046,Ice Cream Parlor,146
145,8th & Ash,49.264215,-123.117772,5d0302c9c0f163002ce055ae,Saku Broadway,13263,Japanese Restaurant,150
146,8th & Ash,49.264215,-123.117772,4aa73d25f964a520704c20e3,Whole Foods,17069,Grocery Store / Supermarket,180
147,8th & Ash,49.264215,-123.117772,63379a0e45a3df6999cb4d50,Pizza Rubato Napoletana,13064,Pizzeria,96
148,8th & Ash,49.264215,-123.117772,4ab04bfaf964a520ed6620e3,Peaceful Restaurant,13106,Dim Sum Restaurant,177
149,8th & Ash,49.264215,-123.117772,4b53e0d8f964a520cfad27e3,Favorito Pasta Tratoria,13236,Italian Restaurant,106
150,8th & Ash,49.264215,-123.117772,4cc08e8200d83704115e4b5c,Benkei Ramen Noodle Shop,13272,Ramen Restaurant,127
151,8th & Ash,49.264215,-123.117772,4f0f9e5ee4b0725fea69f095,Menchies Frozen Yogurt,13044,Frozen Yogurt Shop,208
152,8th & Ash,49.264215,-123.117772,564c119b498edcdb7cf18587,Yolks,13065,Restaurant,156
153,8th & Ash,49.264215,-123.117772,59fb62fa5f68b91e73eb36c9,Chipotle Mexican Grill,13145,Fast Food Restaurant,183
154,8th & Ash,49.264215,-123.117772,58f13221419a9e1e24489f12,Victoria's Health and Organic Bar,13059,Juice Bar,131
155,8th & Ash,49.264215,-123.117772,61f0a211e51e08606aad7c76,Cafe & Life Co,13035,Coffee Shop,140
156,8th & Ash,49.264215,-123.117772,4db8723b6a2334682d931f2f,Hutong,13099,Chinese Restaurant,145
157,8th & Ash,49.264215,-123.117772,54b2b74b498ee334f9cb197e,WFM Coffee Bar,13035,Coffee Shop,198
158,8th & Ash,49.264215,-123.117772,4ba16b10f964a5203cb537e3,McDonald's,13031,Burger Joint,140
159,8th & Ash,49.264215,-123.117772,4aa7e504f964a520ea4d20e3,Ro Sushi Japanese Bistro,13276,Sushi Restaurant,156
160,8th & Ash,49.264215,-123.117772,4aee5795f964a520a0d321e3,Blenz Coffee,13034,Café,164
161,8th & Ash,49.264215,-123.117772,58cc6ce6af7d175e606eaf83,Shaktea,13036,Tea Room,170
162,8th & Ash,49.264215,-123.117772,51895f17498e25c7c4158725,Old Ginger Szechuan Restaurant,13099,Chinese Restaurant,174
163,8th & Ash,49.264215,-123.117772,51eb3b2c498e8ed876d2eaa7,Shanghai Lu Restaurant,13072,Asian Restaurant,183
164,8th & Ash,49.264215,-123.117772,4aa8320cf964a520f94f20e3,Blenz Coffee,13034,Café,169
165,8th & Ash,49.264215,-123.117772,5705f978498e2fee241e3918,Pepper Lunch,13072,Asian Restaurant,213
166,8th & Ash,49.264215,-123.117772,4bf46300706e20a13349a998,Subway,13039,Deli,219
167,8th & Ash,49.264215,-123.117772,615df8344a234f5789051f1c,La Ruota,13064,Pizzeria,195
168,8th & Ash,49.264215,-123.117772,620c6bae64806439ea3a6765,Sushi Bang,13276,Sushi Restaurant,205
169,8th & Ash,49.264215,-123.117772,4ac908edf964a52035be20e3,iCafe,13072,Asian Restaurant,205
170,8th & Ash,49.264215,-123.117772,53da95f1498e61b428ed9a2b,K Cafe,13034,Café,210
171,8th & Ash,49.264215,-123.117772,4b16d555f964a5201bbe23e3,Stages Restaurant & Lounge,13027,Bistro,213
172,8th & Ash,49.264215,-123.117772,4ac9234af964a520d2be20e3,Soba Cafe,13034,Café,219
173,8th & Ash,49.264215,-123.117772,4b4458daf964a52011f425e3,Wendy's,13145,Fast Food Restaurant,243
174,8th & Ash,49.264215,-123.117772,63560d0518f2d50e9c6b4717,Jollibee Broadway & Cambie,13055,Fried Chicken Joint,228
175,8th & Ash,49.264215,-123.117772,6358892bb16a5020d2d4f758,Jolibee,13145,Fast Food Restaurant,233
176,8th & Ash,49.264215,-123.117772,4c054ca239d476b01fad32a7,Java Express,13035,Coffee Shop,241
177,8th & Ash,49.264215,-123.117772,4b5baceff964a5204f0f29e3,Knight and Day,13031,Burger Joint,1007
178,Stamps Landing,49.26893,-123.11813,4b2884d6f964a520c79324e3,Branas Mediterranean Grill,13177,Greek Restaurant,61
179,Stamps Landing,49.26893,-123.11813,4aada5a2f964a520236120e3,The Wicklow Pub,13018,Pub,59
180,Ontario & Seawall,49.271721,-123.104207,4f9c6b9de4b08ea0397d407a,Tap & Barrel,13057,Gastropub,136
181,Ontario & Seawall,49.271721,-123.104207,4e72a8b21495dffb8e949b60,Terra Breads,13002,Bakery,180
182,Ontario & Seawall,49.271721,-123.104207,508c2d32e4b032d8be856a72,CRAFT Beer Market Vancouver,13003,Bar,195
183,Ontario & Seawall,49.271721,-123.104207,4b730a25f964a52086972de3,Amato Gelato Cafe,13046,Ice Cream Parlor,182
184,Ontario & Seawall,49.271721,-123.104207,5011b604e4b07f20b22b0e70,Japadog Granville & Pender,13054,Food Truck,116
185,Ontario & Seawall,49.271721,-123.104207,4aae967bf964a520836220e3,Mario's Gelati Ltd,13046,Ice Cream Parlor,190
186,Ontario & Seawall,49.271721,-123.104207,5024458ee4b0578fd3c5957a,Subway,13039,Deli,188
187,Ontario & Seawall,49.271721,-123.104207,4adb81d7f964a5205e2821e3,Triple O's,13031,Burger Joint,176
188,Ontario & Seawall,49.271721,-123.104207,4ebec5d910810143d32c1407,Smirnoff Nightlife Exchange Project,10032,Night Club,193
189,Ontario & Seawall,49.271721,-123.104207,5e5585f95540cc0007aa054f,Subway,13039,Deli,5168
190,Canada Place,49.287214,-123.11287,4aa7f561f964a520384e20e3,Miku,13276,Sushi Restaurant,81
191,Canada Place,49.287214,-123.11287,4ab244c5f964a520da6a20e3,Starbucks,13035,Coffee Shop,65
192,Canada Place,49.287214,-123.11287,4d46dbd6bf61a1cd4ff820ac,Freshii,13145,Fast Food Restaurant,108
193,Canada Place,49.287214,-123.11287,4ce1b62d69136dcb750aebe6,Arturo's Mexico to Go,13145,Fast Food Restaurant,100
194,Canada Place,49.287214,-123.11287,538a4fa1498e54d858d8d726,Blenz Coffee,13035,Coffee Shop,73
195,Canada Place,49.287214,-123.11287,4db385ee0437fa536a17a608,Pacific Club Floor,13013,Hotel Bar,74
196,Canada Place,49.287214,-123.11287,4aaa9d10f964a5209f5620e3,Lions Pub,13018,Pub,123
197,Canada Place,49.287214,-123.11287,4e91027f0aafb4070c2e4225,The Grill at the Terminal City Club,13068,American Restaurant,82
198,Canada Place,49.287214,-123.11287,55073fe8498ef84023605e92,Creme de la Crumb,13034,Café,96
199,Canada Place,49.287214,-123.11287,4beb024e6295c9b62d298708,Japadog - Waterfront Skytrain Station,13058,Hot Dog Joint,155
200,Canada Place,49.287214,-123.11287,4aa6a5e6f964a5207e4a20e3,Tim Hortons,13032,"Cafes, Coffee, and Tea Houses",157
201,Canada Place,49.287214,-123.11287,4ac7ad6cf964a52008b920e3,Mink a Chocolate Cafe  Ltd,17062,Chocolate Store,204
202,Canada Place,49.287214,-123.11287,4e27772ed22d848a1459e955,Bellaggio Wine Bar & Pub,13236,Italian Restaurant,173
203,Canada Place,49.287214,-123.11287,519fb8ad498ecf3452429571,Fatburger,13031,Burger Joint,165
204,Canada Place,49.287214,-123.11287,4d2e18af94013704658be2da,Grandma Lee's Bakery Cafe,13002,Bakery,119
205,Canada Place,49.287214,-123.11287,4b5f1cb6f964a520bca629e3,Nature's Fair,13049,Diner,119
206,Canada Place,49.287214,-123.11287,5d282c35ac5dfc002309936b,Jugo Juice,13003,Bar,176
207,Canada Place,49.287214,-123.11287,4ad50d9cf964a520870121e3,Subway,13039,Deli,149
208,Canada Place,49.287214,-123.11287,4e4afa9fd4c0ae552d7ce262,Cuvée at the Terminal City Club,13025,Wine Bar,123
209,Canada Place,49.287214,-123.11287,5b29b2bafe63bd002c253c49,Chronic Tacos,13303,Mexican Restaurant,190
210,Canada Place,49.287214,-123.11287,4d9e41330efda0939d88ad28,Flying Wedge,13064,Pizzeria,124
211,Canada Place,49.287214,-123.11287,4bc8c7496501c9b6dce44029,Blenz Coffee,13035,Coffee Shop,180
212,Canada Place,49.287214,-123.11287,4c658908b80abe9a947fcae5,Taco Time,13145,Fast Food Restaurant,129
213,Canada Place,49.287214,-123.11287,4d5c2eea524fa35d96c14635,A&W Restaurant,13068,American Restaurant,145
214,Canada Place,49.287214,-123.11287,4aa7417ff964a5207e4c20e3,Starbucks,13035,Coffee Shop,148
215,Canada Place,49.287214,-123.11287,4f3ac283e4b09642a27a83fa,Famous Wok,13099,Chinese Restaurant,135
216,Canada Place,49.287214,-123.11287,4aa9a524f964a520ae5420e3,Rogue Kitchen & Wetbar,13003,Bar,219
217,Canada Place,49.287214,-123.11287,4ad8ce48f964a520d61421e3,L2 Leone,17042,Children's Clothing Store,155
218,Canada Place,49.287214,-123.11287,55734e93498e907e6b20d811,SKK Vancouver Waterfront,13302,Mediterranean Restaurant,160
219,Canada Place,49.287214,-123.11287,5baa64c84f0e58002c1a406d,Thai Express,13352,Thai Restaurant,176
220,Canada Place,49.287214,-123.11287,51f72928498e6c51752f589c,Rogue Kitchen & Wetbar,13068,American Restaurant,207
221,Canada Place,49.287214,-123.11287,587d4a3d0393cc5a953d2064,Bibiko,13289,Korean Restaurant,172
222,Canada Place,49.287214,-123.11287,4b0d8070f964a520b64923e3,McDonald's,13031,Burger Joint,177
223,Canada Place,49.287214,-123.11287,4aebd820f964a520f8c421e3,"Take Five Cafe AXA Place, West Hastings",13034,Café,196
224,Canada Place,49.287214,-123.11287,4b3cf1faf964a5203a8a25e3,La Crêperie,13148,French Restaurant,202
225,Canada Place,49.287214,-123.11287,5e3f181e41aa6e0007caee44,Palate Kitchen,13028,Breakfast Spot,216
226,Canada Place,49.287214,-123.11287,62c388594125126c0409baf0,Caffé Artigiano,13034,Café,216
227,Canada Place,49.287214,-123.11287,626590fd7335471b48e4ed8d,Breka Bakery & Café,13002,Bakery,216
228,Canada Place,49.287214,-123.11287,62e7f57d8cd81b5c81e2ab56,Deville Coffee,13034,Café,217
229,Canada Place,49.287214,-123.11287,605bd628f94b682496670e39,De Dutch Pannekoek House,13028,Breakfast Spot,221
230,Canada Place,49.287214,-123.11287,57211abe498e99608b942fc5,The Drop Coffee House,13034,Café,222
231,Granville & Georgia,49.282409,-123.118541,4aae9450f964a5207e6220e3,Nespresso Boutique,13034,Café,69
232,Granville & Georgia,49.282409,-123.118541,63792c0ff6508e1bd5c329f0,Milk Bar,13040,Dessert Shop,11
233,Granville & Georgia,49.282409,-123.118541,4ab2cd5cf964a520746c20e3,New York Fries - Pacific Centre,13065,Restaurant,46
234,Granville & Georgia,49.282409,-123.118541,4b9feb11f964a520654a37e3,Opa Souvlaki of Greece,13049,Diner,72
235,Granville & Georgia,49.282409,-123.118541,4ea9c44793ad72a2da25b03f,Bel Cafe,13032,"Cafes, Coffee, and Tea Houses",97
236,Granville & Georgia,49.282409,-123.118541,55db76a5498eee594a6a3f4e,Ebar,13032,"Cafes, Coffee, and Tea Houses",82
237,Granville & Georgia,49.282409,-123.118541,5e7173408b05ce0008100c3e,Trees Organic Coffee,13034,Café,45
238,Granville & Georgia,49.282409,-123.118541,4e22856ed4c0d32590fa985c,1927 Lobby Lounge,10000,Arts and Entertainment,93
239,Granville & Georgia,49.282409,-123.118541,5b25684d1543c7002c7230e9,Cacao 70 Sweet House,13034,Café,48
240,Granville & Georgia,49.282409,-123.118541,4efe5201a69d45461c39ca84,Fit For Life Vancouver,13334,Sandwich Restaurant,49
241,Granville & Georgia,49.282409,-123.118541,524c7f48498e1fa3f19e52e3,O Sushi,13276,Sushi Restaurant,47
242,Granville & Georgia,49.282409,-123.118541,54bd534b498e05024fddb23f,Street Food City,13054,Food Truck,64
243,Granville & Georgia,49.282409,-123.118541,508a9546b0b93324a1f072c2,DQ Orange Julius,13032,"Cafes, Coffee, and Tea Houses",69
244,Granville & Georgia,49.282409,-123.118541,4ddacaa263653908de758dbe,La Prep Daily Fresh,13034,Café,70
245,Granville & Georgia,49.282409,-123.118541,4aecadc3f964a5203aca21e3,Taco Time,13068,American Restaurant,70
246,Granville & Georgia,49.282409,-123.118541,4aad62cdf964a520006020e3,Take Five Cafe Pacific Centre,13034,Café,78
247,Granville & Georgia,49.282409,-123.118541,4b86efcdf964a520eca631e3,Umi Sushi Express,13276,Sushi Restaurant,72
248,Granville & Georgia,49.282409,-123.118541,4ac3c9f4f964a520d49c20e3,Thai Express,13145,Fast Food Restaurant,118
249,Granville & Georgia,49.282409,-123.118541,5d2846ea3221cb0023997a80,Jugo Juice,13003,Bar,71
250,Granville & Georgia,49.282409,-123.118541,51742960498e908f74206e41,Five Guys Burgers & Fries,13031,Burger Joint,152
251,Granville & Georgia,49.282409,-123.118541,4bd9db2f3904a5939ee8439e,Flaming Wok,13065,Restaurant,73
252,Granville & Georgia,49.282409,-123.118541,4aa850b7f964a520cf5020e3,Glowbal,13068,American Restaurant,145
253,Granville & Georgia,49.282409,-123.118541,573b2c2e38faeff59fd2ba1e,Bistro Verde,13068,American Restaurant,129
254,Granville & Georgia,49.282409,-123.118541,4b6f45fef964a52087e82ce3,A&W Restaurant,13068,American Restaurant,92
255,Granville & Georgia,49.282409,-123.118541,59372f160868a21d9ade7f01,Edo Japan,13145,Fast Food Restaurant,93
256,Granville & Georgia,49.282409,-123.118541,4e4f15981f6eae4d2515db5d,Reflections,13016,Lounge,162
257,Granville & Georgia,49.282409,-123.118541,578ded9b498ec9a392580973,Take Five Cafe Holdings Co,11000,Business and Professional Services,136
258,Granville & Georgia,49.282409,-123.118541,5bdc4a31b8fd9d002ce55175,Starbucks,13035,Coffee Shop,98
259,Granville & Georgia,49.282409,-123.118541,50c68ae6e4b0860fb515014a,DAVIDsTEA,13036,Tea Room,189
260,Granville & Georgia,49.282409,-123.118541,5170656ae4b029a050dd8a49,The Keg Steakhouse + Bar,13383,Steakhouse,194
261,Granville & Georgia,49.282409,-123.118541,4aa9c8c3f964a5204a5520e3,Diva at the Met,13065,Restaurant,169
262,Granville & Georgia,49.282409,-123.118541,4c2914f39fb5d13a79979a57,Tim Hortons,13032,"Cafes, Coffee, and Tea Houses",105
263,Granville & Georgia,49.282409,-123.118541,58f67279e1f0aa0a2b981d73,Chachi's,13334,Sandwich Restaurant,111
264,Granville & Georgia,49.282409,-123.118541,4aa95452f964a5201b5320e3,Bay Sushi Cafe Ltd,13276,Sushi Restaurant,134
265,Granville & Georgia,49.282409,-123.118541,50660508e4b0b68b5db952b5,Foodwares Market,17056,Flower Store,145
266,Granville & Georgia,49.282409,-123.118541,4adfc070f964a520377d21e3,Cafe Crepe,13034,Café,141
267,Granville & Georgia,49.282409,-123.118541,4f84f7e677169e48de22e5b4,Freshslice Pizza,13064,Pizzeria,147
268,Granville & Georgia,49.282409,-123.118541,50c9369de4b0e4eafac99a81,Chipotle Mexican Grill,13145,Fast Food Restaurant,199
269,Granville & Georgia,49.282409,-123.118541,4bfdce96b68d0f473967e957,Megabite Pizza,13064,Pizzeria,125
