,avg_poi_rating,avg_poi_review_count,avg_poi_price,avg_poi_distance,avg_poi_popularity,poi_popularity_sum,id,latitude,longitude,name,total_slots
159,4.071428571428571,84.64285714285714,1.6428571428571428,162.69730188184388,349.75,4896.5,e12234b6f1299d178f34bffaca92f043,49.285871,-123.12105,Burrard Station (Melville & Dunsmuir),28
160,3.409090909090909,128.1818181818182,1.7272727272727273,195.04684973402655,435.3181818181818,4788.5,5a34495280727a5b50b9aa41e14e9a16,49.284893,-123.128685,Bute & Barclay,14
161,4.0,153.16666666666666,1.8333333333333333,207.43683574010302,628.6666666666666,3772.0,9130f9aa3bb037a04c17e6f2630327e5,49.263962,-123.112621,8th & Yukon,22
162,3.9,186.8,1.9,151.55344686907225,727.85,14557.0,9a48ca226f82f52d02707b054ebc7e9e,49.277615,-123.091654,Princess & Union,12
163,4.0,287.5,2.5,195.49236523030027,1150.0,2300.0,b3bb9f58d3530d33a1a09b6be9e973e0,49.282214,-123.114101,Dunsmuir & Richards,22
164,3.975,209.5,1.6,180.0742949795519,825.075,16501.5,c2f4e05c01ea0d27934ac7dbc50cbd0c,49.266456,-123.100324,5th & Main,20
165,3.5,62.57142857142857,1.8571428571428572,217.516132289164,229.42857142857142,1606.0,9a5478470b56379c31cf4e671584d5cc,49.268216,-123.103168,3rd & Quebec,19
166,2.9583333333333335,106.75,1.75,201.696195399791,359.7916666666667,4317.5,257715b845828e027ff35dd0f11c971e,49.284554,-123.111031,Richards & Cordova,24
167,3.75,65.5,1.5,224.17244209070952,252.75,505.5,910027847876403b57f1013c16504688,49.280216,-123.117639,Richards & Robson,22
168,4.5,59.5,1.5,158.71929227773967,279.0,558.0,06487275cd19694152824c7c3088e8ff,49.266314,-123.116011,Olympic Village Station,26
